,group,names,scores,logfoldchanges,pvals,pvals_adj
9786,4,C4orf19,-6.3358693,,2.360065906815716e-10,9.383959868054536e-10
9787,4,LINC00499,-6.350958,,2.1397845042407e-10,8.525037865500797e-10
9788,4,NLRC5,-6.377544,,1.7995045647323813e-10,7.198018258929525e-10
9789,4,ZC3HAV1,-6.3793344,,1.77859507420247e-10,7.134189518517615e-10
9790,4,ARHGEF26,-6.3915896,,1.6416983272711902e-10,6.606431900487688e-10
9791,4,TGFBR2,-6.3984656,,1.5694629105362847e-10,6.32847947796889e-10
9792,4,AL137145.2,-6.4104996,,1.4504335733557677e-10,5.872200701845213e-10
9793,4,FYB1,-6.430771,,1.2695824130713082e-10,5.15043575282478e-10
9794,4,OSMR,-6.460368,,1.0444867715254225e-10,4.245881185062693e-10
9795,4,SLC39A12,-6.475191,,9.469204262500813e-11,3.872885178936938e-10
9796,4,MAFB,-6.4898524,,8.592041444397399e-11,3.5285591147422583e-10
9797,4,GCNT2,-6.5140357,,7.31580437301571e-11,3.016826545573489e-10
9798,4,APBB1IP,-6.522961,,6.893262245900144e-11,2.848455473512456e-10
9799,4,SDC4,-6.588833,,4.432972790686303e-11,1.839407796965271e-10
9800,4,RNF144B,-6.6166873,,3.6733690487701944e-11,1.5273883778670248e-10
9801,4,AL365273.2,-6.6584616,,2.7670905125432404e-11,1.1529543802263502e-10
9802,4,STK32B,-6.658486,,2.7666270250155636e-11,1.1529543802263502e-10
9803,4,ETNPPL,-6.6670113,,2.6106469762691888e-11,1.0923209105728823e-10
9804,4,LPCAT2,-6.669488,,2.5669769108989175e-11,1.0763005915718732e-10
9805,4,MSN,-6.6805687,,2.3801672760305862e-11,1.0021756951707731e-10
9806,4,PDE3A,-6.695437,,2.1502782860747628e-11,9.072904160653008e-11
9807,4,BMP2K,-6.7133594,,1.901936681544643e-11,8.059053735358657e-11
9808,4,CSF1,-6.7474194,,1.5049795050048373e-11,6.390571146517356e-11
9809,4,PTPRC,-6.780071,,1.2011686385736369e-11,5.122254322275637e-11
